# LAMMPS config file [2020-05-28 01:04:48]
# 

4846 atoms
61 bonds
60 angles

3 atom types
2 bond types
2 angle types

-50.0 50.0 xlo xhi
-50.0 50.0 ylo yhi
-50.0 50.0 zlo zhi

Masses

1 1.0
2 1.0
3 1.0

Atoms

41 1 1 3.0 0.0 0.0 17.0
42 1 1 3.0 0.0 0.0 16.0
43 1 1 3.0 0.0 0.0 15.0
44 1 1 3.0 0.0 0.0 14.0
45 1 1 3.0 0.0 0.0 13.0
46 1 1 0.0 0.0 0.0 12.0
47 1 1 0.0 0.0 0.0 11.0
48 1 1 0.0 0.0 0.0 10.0
49 1 1 0.0 0.0 0.0 9.0
50 1 1 0.0 0.0 0.0 8.0
51 1 1 0.0 0.0 0.0 7.0
52 1 1 0.0 0.0 0.0 6.0
53 1 1 0.0 0.0 0.0 5.0
54 1 1 0.0 0.0 0.0 4.0
55 1 1 0.0 0.0 0.0 3.0
56 1 1 0.0 0.0 0.0 2.0
57 1 1 0.0 0.0 0.0 1.0
58 1 1 3.0 0.0 0.0 0.0
59 2 1 -3.0 25.0 0.0 0.0
60 2 1 -3.0 26.0 0.0 0.0
61 2 1 -3.0 27.0 0.0 0.0
62 2 1 -3.0 28.0 0.0 0.0
63 2 1 -3.0 29.0 0.0 0.0
64 3 1 -1.0 14.0676873851 85.4018531457 5.26141372529
65 3 1 -1.0 58.7393903856 76.4049952109 22.4232903502
66 3 1 -1.0 25.7703962217 78.8382208139 76.6192010123
67 3 1 -1.0 23.4464598737 84.5231974479 1.00261050669
68 3 1 -1.0 96.5446888545 29.460801542 55.3445756379
69 3 1 -1.0 84.7512596828 99.5906199492 28.3194332471
70 3 1 -1.0 2.30029077169 108.627213356 23.3501893212
71 3 1 -1.0 34.0947063292 102.145680121 78.5965520178
72 3 1 -1.0 52.0245881897 93.4379801375 48.6331743749
73 3 1 -1.0 14.9480239766 30.5064291804 71.7908219452
74 3 1 -1.0 60.456054964 75.1810903589 2.71912374385
75 3 1 -1.0 69.4000478894 107.822446914 48.7057493914
76 3 1 -1.0 3.30800338838 51.3636231446 56.7946773929
77 3 1 -1.0 31.6086220412 119.042834004 33.1068013721
78 3 1 -1.0 14.7789272444 88.4020646119 39.6647008201
79 3 1 -1.0 49.0636356769 98.7170613537 46.2334219674
80 3 1 -1.0 62.485758735 32.7146067804 38.7928585329
81 3 1 -1.0 19.5753420799 26.58502646 7.46920583602
82 3 1 -1.0 85.8888302608 61.9195143316 96.0652194916
83 3 1 -1.0 57.4615912081 113.707659575 34.6354652913
84 3 1 -1.0 23.290608026 97.3915564888 43.8205706892
85 3 1 -1.0 58.7561442995 114.01856153 23.9545478675
86 3 1 -1.0 77.2459953342 83.1734994491 82.1651068929
87 3 1 -1.0 85.5627635599 70.9033683823 71.9538087208
88 3 1 -1.0 88.71548619 33.1974401081 36.6165149732
89 3 1 -1.0 38.9829688415 83.7465139934 36.8021840385
90 3 1 -1.0 52.8499061404 123.847298235 19.9900761853
91 3 1 -1.0 3.50755875325 38.238109431 93.3249984958
92 3 1 -1.0 51.5117167717 35.0668753469 41.7599208214
93 3 1 -1.0 9.46669520495 84.8573330139 88.0744178899
94 3 1 -1.0 74.5110971593 72.1262144489 81.8739630489
95 3 1 -1.0 68.2397304051 29.4139987454 68.9017356849
96 3 1 -1.0 29.1909187106 66.3642804992 96.7808992475
97 3 1 -1.0 14.322987855 94.0094446448 55.7227638808
98 3 1 -1.0 64.9732641912 98.2991218778 2.55842206193
99 3 1 -1.0 86.8535289639 101.288643253 77.7538850667
100 3 1 -1.0 45.235458553 85.5044670111 21.7093209181
101 3 1 -1.0 97.0208041883 88.8091574659 84.29556319
102 3 1 -1.0 75.2963220263 71.731241308 78.9256283553
103 3 1 -1.0 4.58452156647 81.631544645 36.143112162
104 3 1 -1.0 90.5369511286 30.1584446232 91.7287831607
105 3 1 -1.0 57.6373746723 91.9203167042 78.2757370772
106 3 1 -1.0 97.3487491389 121.982122038 58.8317412228
107 3 1 -1.0 70.662885661 118.891499543 44.9328787833
108 3 1 -1.0 40.4246323477 65.1552649057 78.4291718349
109 3 1 -1.0 24.8519764364 39.8427304373 64.5109056451
110 3 1 -1.0 55.2388444029 49.0570552384 66.7459929123
111 3 1 -1.0 71.9436017114 101.143255235 7.43163213355
112 3 1 -1.0 22.7532113628 39.6876044667 84.7804135064
113 3 1 -1.0 48.6825706431 36.5849550555 91.3440347638
114 3 1 -1.0 20.7708354029 95.413890704 61.7102615928
115 3 1 -1.0 97.8695278168 100.090806319 60.5001424411
116 3 1 -1.0 56.8303411839 55.2497925748 14.3665277563
117 3 1 -1.0 10.7649414472 58.7537191503 5.69013210347
118 3 1 -1.0 41.5279247641 70.5701942974 53.7365359534
119 3 1 -1.0 14.9362954593 90.6619460605 60.3949826277
120 3 1 -1.0 5.37620711129 93.2838520387 18.0208735996
121 3 1 -1.0 51.0148283966 80.8700566707 82.2398227647
122 3 1 -1.0 93.8165499476 39.7840713273 86.9665094952
123 3 1 -1.0 78.5054185563 82.9936619384 40.0444715649
124 3 1 -1.0 52.111476052 29.1311213619 39.1978110568
125 3 1 -1.0 39.8294709118 44.5638998775 28.7140052285
126 3 1 -1.0 73.781819851 79.5973991167 50.0032069878
127 3 1 -1.0 90.5375903208 107.515457028 9.40079762564
128 3 1 -1.0 72.7011453411 46.9098751196 33.7907129009
129 3 1 -1.0 52.4193365465 120.307668926 59.0528655913
130 3 1 -1.0 76.587354339 66.1191755443 57.2089580983
131 3 1 -1.0 71.3772293527 27.6957073093 89.2685761013
132 3 1 -1.0 16.9906634266 57.1480591705 70.7648459939
133 3 1 -1.0 35.7215336629 35.9152137473 50.260916695
134 3 1 -1.0 39.3652539896 113.086325804 58.8711641939
135 3 1 -1.0 40.9780254342 101.449562215 60.6613419881
136 3 1 -1.0 20.6087306837 26.3376396243 81.1642775858
137 3 1 -1.0 6.3376483094 114.756810269 72.1089728586
138 3 1 -1.0 41.4897806599 74.6185669894 2.70351586076
139 3 1 -1.0 29.8720033958 57.6452804596 28.1674316842
140 3 1 -1.0 45.6076668096 112.667036216 40.876637735
141 3 1 -1.0 73.1518913918 114.040913465 73.8981259994
142 3 1 -1.0 94.6536906086 124.80749077 80.8432008441
143 3 1 -1.0 3.25458620083 46.597850096 70.437656872
144 3 1 -1.0 95.0990514138 88.4734159914 45.7786557312
145 3 1 -1.0 42.6934026372 91.6372112282 70.1553679696
146 3 1 -1.0 21.7275780966 46.2691858019 54.7158419413
147 3 1 -1.0 85.9193500799 48.3432855953 38.2582416282
148 3 1 -1.0 70.5683713256 97.5252256187 73.8465888231
149 3 1 -1.0 86.9740211863 103.091052196 27.6492138152
150 3 1 -1.0 89.6437587106 73.822594853 51.9268095489
151 3 1 -1.0 44.654850685 101.382934701 89.4845838545
152 3 1 -1.0 3.55161206263 113.860292731 89.9070566714
153 3 1 -1.0 21.9773866191 76.7926184364 39.849002906
154 3 1 -1.0 57.7619081385 123.689540076 1.03159671791
155 3 1 -1.0 4.60885989757 71.8862232019 36.2046858952
156 3 1 -1.0 74.9841092129 111.608821662 70.5438384923
157 3 1 -1.0 38.0219347905 87.3796342684 26.8595432532
158 3 1 -1.0 23.0037189417 88.9352446055 7.51457741026
159 3 1 -1.0 18.2180098693 118.42003216 68.5551553074
160 3 1 -1.0 67.7882670211 111.268434961 98.0081530674
161 3 1 -1.0 80.2431394299 73.1880485263 84.7231804277
162 3 1 -1.0 72.7441261672 68.1829424796 26.2856318614
163 3 1 -1.0 93.7390709969 69.1359093751 3.51971768755
164 3 1 -1.0 99.6885509973 99.0705527843 34.032292341
165 3 1 -1.0 29.8008591153 71.8488871999 60.3997155873
166 3 1 -1.0 40.5348006403 27.5825221643 94.7955462245
167 3 1 -1.0 40.8026329404 109.71942863 3.14284236903
168 3 1 -1.0 73.6063280827 54.7893950837 47.4703794249
169 3 1 -1.0 71.396115711 67.4834936508 94.2484434043
170 3 1 -1.0 45.6451281544 61.2689701149 52.507932912
171 3 1 -1.0 30.8669868029 103.065395862 33.5706781208
172 3 1 -1.0 75.5349177774 26.9789942198 89.6189386826
173 3 1 -1.0 73.1111145949 116.575717744 47.8432459158
174 3 1 -1.0 71.9619715257 117.137826405 34.1265868936
175 3 1 -1.0 5.44545209168 106.177929072 92.1015805244
176 3 1 -1.0 81.5798832967 25.5158979468 91.2585393654
177 3 1 -1.0 73.6157409039 88.6721297695 35.0843427382
178 3 1 -1.0 69.1254552137 99.5041663726 56.805643527
179 3 1 -1.0 23.3514381593 37.5749571785 46.4028322167
180 3 1 -1.0 55.7917688928 76.9272197061 37.6309623413
181 3 1 -1.0 21.8360087198 122.72211336 80.8747587378
182 3 1 -1.0 10.2530389273 101.780725672 46.7361812862
183 3 1 -1.0 10.2464813898 63.1775500519 71.8439799029
184 3 1 -1.0 64.9252405824 107.951504117 31.1975068499
185 3 1 -1.0 12.754362347 42.0607589664 54.8825433808
186 3 1 -1.0 64.3145398711 34.8543753562 47.6924893134
187 3 1 -1.0 41.3182812239 77.8923246838 91.6387830748
188 3 1 -1.0 51.944278031 121.64253876 29.8523108077
189 3 1 -1.0 72.9216551651 100.602494116 28.0591253304
190 3 1 -1.0 58.5040745284 48.8174242011 87.7828492421
191 3 1 -1.0 19.8638544959 26.3937732039 55.7081333402
192 3 1 -1.0 76.0848519664 114.027987346 14.7840829147
193 3 1 -1.0 41.4878604242 87.3467973958 46.9057259628
194 3 1 -1.0 72.1641383394 118.124511981 9.68599846589
195 3 1 -1.0 97.0767783939 55.9594566584 12.5875754651
196 3 1 -1.0 13.4643591907 44.8742345333 4.12724882431
197 3 1 -1.0 19.8816031921 96.175502252 69.250736947
198 3 1 -1.0 45.8477321738 93.1915422854 21.849935852
199 3 1 -1.0 57.7289973196 85.878782806 12.5965374746
200 3 1 -1.0 32.7196540553 120.946553999 67.2278976081
201 3 1 -1.0 70.3609333835 111.688461237 10.6000929981
202 3 1 -1.0 63.9874114805 27.4242072115 45.4448711833
203 3 1 -1.0 45.8695511439 121.01003641 46.2139060714
204 3 1 -1.0 69.0632768618 26.6305841294 98.7338032217
205 3 1 -1.0 96.1968688855 85.6153157052 80.9033217665
206 3 1 -1.0 80.290901445 45.4405210353 6.16336914341
207 3 1 -1.0 22.3614855905 38.497442967 7.37612511352
208 3 1 -1.0 23.8812275877 73.1307205831 51.5482695688
209 3 1 -1.0 60.8821032835 61.6715443037 65.6183396553
210 3 1 -1.0 54.7389462 113.566900623 80.4514066806
211 3 1 -1.0 50.8099641391 103.938920562 49.1816155036
212 3 1 -1.0 52.3899318606 68.2706613525 56.3706049435
213 3 1 -1.0 68.5797353612 104.650980454 15.9783521206
214 3 1 -1.0 21.1618460462 39.4956922661 57.1645541824
215 3 1 -1.0 46.7785827426 39.029710897 13.094662452
216 3 1 -1.0 20.093671553 76.8549565889 74.8659326833
217 3 1 -1.0 36.5099260237 36.5768438991 99.0544556989
218 3 1 -1.0 92.923588553 41.0845527231 77.3297585334
219 3 1 -1.0 27.1828877266 91.248525243 52.7085360431
220 3 1 -1.0 1.53541398983 65.2570825408 4.14033362897
221 3 1 -1.0 10.1365464188 98.9621417747 50.8170676764
222 3 1 -1.0 28.9348102496 67.7747767063 7.87317297451
223 3 1 -1.0 39.7741456199 39.5567618868 36.3670688536
224 3 1 -1.0 67.1672044004 88.3254425944 96.2067700639
225 3 1 -1.0 5.65023921381 103.950181623 29.5667688618
226 3 1 -1.0 99.3700183567 108.577985568 55.2137312317
227 3 1 -1.0 30.7359721446 88.5735196471 74.7277423272
228 3 1 -1.0 80.7825039093 76.2421494216 31.7421572487
229 3 1 -1.0 7.87500432008 122.348587742 29.2437784151
230 3 1 -1.0 79.3302506562 53.4628708579 87.0457828724
231 3 1 -1.0 59.6675980922 77.6907383194 18.0672603457
232 3 1 -1.0 90.605470158 60.9675685745 48.1095997058
233 3 1 -1.0 89.9490243257 85.8548504093 86.6725996256
234 3 1 -1.0 27.3365009002 61.94604497 9.17426382901
235 3 1 -1.0 32.6515962956 85.572177862 59.9230297929
236 3 1 -1.0 46.1098233826 66.2148500326 62.5576626218
237 3 1 -1.0 93.7077031446 56.6943003902 6.25984182422
238 3 1 -1.0 56.0341080959 63.014587202 57.2381345542
239 3 1 -1.0 17.7561046249 43.9077482667 88.0447607972
240 3 1 -1.0 49.4079365161 55.6916386754 63.7981791027
241 3 1 -1.0 74.7447841184 117.537185211 69.3007250334
242 3 1 -1.0 28.1080363533 33.4469948839 26.7150442528
243 3 1 -1.0 37.3824742928 93.1113374502 91.3460200881
244 3 1 -1.0 90.9861847661 45.9482659521 25.8766582705
245 3 1 -1.0 70.5128860171 117.66592435 31.8164752649
246 3 1 -1.0 99.2473026234 86.9369228527 65.396767634
247 3 1 -1.0 45.4364329432 122.374163564 37.2057172257
248 3 1 -1.0 54.7227580889 94.183313649 81.4530001939
249 3 1 -1.0 29.0517525493 92.4027370448 6.68942027649
250 3 1 -1.0 95.5045975227 107.8254794 12.3421485736
251 3 1 -1.0 79.3639209979 36.1615470481 91.9923886309
252 3 1 -1.0 90.1778794418 44.1985706645 95.2102801544
253 3 1 -1.0 2.42332045225 64.7542405076 12.4515444329
254 3 1 -1.0 47.9475121453 55.5501261969 91.797866845
255 3 1 -1.0 10.5611696889 112.267641484 86.4294757373
256 3 1 -1.0 46.6736142537 63.1898371265 56.6677247968
257 3 1 -1.0 90.5739417283 113.876392664 31.9339920951
258 3 1 -1.0 22.7530032864 38.7190338047 80.941966173
259 3 1 -1.0 94.2188246602 113.207590588 48.8584510634
260 3 1 -1.0 37.5850445523 25.8216806631 22.6355466618
261 3 1 -1.0 62.7779026743 103.753703307 50.3911665005
262 3 1 -1.0 22.2114625249 74.102629416 35.8128491089
263 3 1 -1.0 15.4896603538 84.5162368845 54.1783809669
264 3 1 -1.0 50.1297655824 105.093324771 81.3034793781
265 3 1 -1.0 58.4233222143 68.0281617878 14.1308243096
266 3 1 -1.0 21.6388882267 71.2539025528 87.924173366
267 3 1 -1.0 45.3498335083 40.1007813242 94.0553315476
268 3 1 -1.0 82.7764069657 35.4000579984 78.5476919625
269 3 1 -1.0 61.2574442701 51.5599963633 27.827816282
270 3 1 -1.0 25.3149879309 76.8095736208 35.1940146767
271 3 1 -1.0 57.5087500072 60.9011936883 76.9640874039
272 3 1 -1.0 96.6824315432 75.1075628567 37.8135690696
273 3 1 -1.0 7.22364378338 108.005381831 98.0538989764
274 3 1 -1.0 0.636983602121 100.352841723 96.7532981548
275 3 1 -1.0 39.5659688518 50.1313463009 93.265769845
276 3 1 -1.0 3.19325173459 117.74985306 29.348978341
277 3 1 -1.0 4.53221781943 47.4349677277 42.604580033
278 3 1 -1.0 15.5621136678 59.4137914785 61.1640752484
279 3 1 -1.0 5.59328174096 105.447103339 44.9822324227
280 3 1 -1.0 51.5550183844 106.642875225 66.956841897
281 3 1 -1.0 67.9838385793 124.126339921 92.3484374118
282 3 1 -1.0 9.13060938169 115.264965862 98.608267858
283 3 1 -1.0 36.7515952952 104.262979215 92.1947502845
284 3 1 -1.0 84.9948213328 40.1335387908 72.702396726
285 3 1 -1.0 9.13915051856 34.0137430182 33.6509298648
286 3 1 -1.0 75.3977904215 82.3678273123 74.7326846508
287 3 1 -1.0 17.041529481 117.220668619 11.7397445986
288 3 1 -1.0 50.1911706093 105.728938837 30.2256139305
289 3 1 -1.0 2.29433513247 94.5098544361 11.0635764687
290 3 1 -1.0 65.6084447999 67.2740017365 59.095303294
291 3 1 -1.0 83.87638371 73.4268683755 66.4377130596
292 3 1 -1.0 3.15419717462 37.1429607876 9.8052799241
293 3 1 -1.0 29.631960877 26.404324902 76.7892320633
294 3 1 -1.0 20.0142450433 84.1749399765 49.0276737884
295 3 1 -1.0 10.6553099356 51.4020479909 82.1212215086
296 3 1 -1.0 82.1030713616 92.2674920833 29.8416092649
297 3 1 -1.0 41.7468786042 26.2183598582 52.508137391
298 3 1 -1.0 24.8321772077 47.7183480983 22.861237251
299 3 1 -1.0 64.6320226378 80.8126547431 55.8449329936
300 3 1 -1.0 83.9286635836 53.7808479507 21.0956251654
301 3 1 -1.0 41.9719109129 44.6088945519 67.4123264421
302 3 1 -1.0 98.5601015956 40.527741445 70.2235302909
303 3 1 -1.0 66.5072753989 31.4119436443 38.514818812
304 3 1 -1.0 7.0665665143 86.7282302721 62.0711110767
305 3 1 -1.0 88.3176649034 112.190710052 92.6948462847
306 3 1 -1.0 35.3583782376 64.5111203733 59.6139560694
307 3 1 -1.0 13.8785886545 122.233267456 15.9552200041
308 3 1 -1.0 36.8948466724 39.2094863365 0.32423767935
309 3 1 -1.0 14.6107568456 108.345317956 97.8653370671
310 3 1 -1.0 80.4785191884 96.8073736874 55.5688496502
311 3 1 -1.0 5.45079541842 101.204816243 91.1688245753
312 3 1 -1.0 36.448230137 80.0420258752 2.18194958238
313 3 1 -1.0 71.27066038 29.4762203393 94.31724888
314 3 1 -1.0 94.5493288617 65.9112907107 80.8341215096
315 3 1 -1.0 44.0700847881 116.674449738 76.4132704968
316 3 1 -1.0 56.7781890428 118.938886528 84.1186620452
317 3 1 -1.0 23.5597572834 89.5321817192 11.1921957093
318 3 1 -1.0 48.9559795527 53.1208833202 67.9892043307
319 3 1 -1.0 58.5692457646 71.8394521739 55.3071405164
320 3 1 -1.0 11.978564236 116.471250544 64.3999201405
321 3 1 -1.0 9.80480337821 41.5896800526 2.14739749057
322 3 1 -1.0 36.3743835665 94.5331315179 90.189332813
323 3 1 -1.0 67.6350377789 68.5983997545 53.3650076394
324 3 1 -1.0 40.2132282309 64.7250230419 95.8107735577
325 3 1 -1.0 73.9500257326 112.883533917 11.3256637439
326 3 1 -1.0 14.6259485523 30.3146177264 35.9160433454
327 3 1 -1.0 11.5746049806 85.4223871097 95.599271623
328 3 1 -1.0 48.3148236168 69.8245974022 37.3545680504
329 3 1 -1.0 10.6731634394 54.1103948635 22.1871668703
330 3 1 -1.0 37.8221904234 62.0294374339 16.9076253686
331 3 1 -1.0 82.5551221916 90.9546980143 20.2891277996
332 3 1 -1.0 67.7722165181 82.5888928042 23.2355072073
333 3 1 -1.0 15.4597669461 123.324848904 46.8967545727
334 3 1 -1.0 36.0424953157 92.1214057137 28.4503124643
335 3 1 -1.0 89.748665752 121.354723279 89.3109588405
336 3 1 -1.0 31.2676632213 90.6658813109 50.3392531467
337 3 1 -1.0 23.7363261204 25.2499311526 88.3799230688
338 3 1 -1.0 21.5638991092 40.1829387734 3.67240199715
339 3 1 -1.0 50.6538056214 118.270634691 94.8810664173
340 3 1 -1.0 52.3808242264 71.882499565 4.99756080365
341 3 1 -1.0 42.52951082 103.173508064 10.8415073911
342 3 1 -1.0 57.85120887 73.1123155817 4.00309787233
343 3 1 -1.0 48.7149596628 117.912455288 60.0205306763
344 3 1 -1.0 26.092097801 56.6487496089 46.3547358837
345 3 1 -1.0 95.9483101389 63.0098754141 39.4383843687
346 3 1 -1.0 77.8773939396 113.332958263 9.86617626539
347 3 1 -1.0 11.9307782044 116.203040619 71.08546367
348 3 1 -1.0 58.2331694942 86.5369194384 75.5058725881
349 3 1 -1.0 91.6784235309 93.4340662962 63.0147046478
350 3 1 -1.0 38.8937875219 34.8386561233 81.1415295998
351 3 1 -1.0 12.7655242496 37.8080141844 36.0694086538
352 3 1 -1.0 94.997229851 109.706259077 36.2855078071
353 3 1 -1.0 89.6652790239 28.0041141951 55.1555288111
354 3 1 -1.0 98.7383751023 29.5820284428 0.878979174993
355 3 1 -1.0 38.5127220329 90.0734502618 35.3489940706
356 3 1 -1.0 96.6738356386 58.6631025694 86.833137935
357 3 1 -1.0 20.5814305386 47.1367331562 16.5355247252
358 3 1 -1.0 29.9620984207 28.1836360686 32.1183667787
359 3 1 -1.0 38.0854476081 108.45439171 17.0793536513
360 3 1 -1.0 58.9573136018 28.966141925 7.80180991341
361 3 1 -1.0 55.8108789649 88.6026151794 98.6611236942
362 3 1 -1.0 85.1036193099 105.306645374 71.9420684451
363 3 1 -1.0 60.3064559149 82.3184332611 12.6969604929
364 3 1 -1.0 27.2335195163 28.885051551 96.4481307162
365 3 1 -1.0 49.8703961348 78.6498196223 6.84492966955
366 3 1 -1.0 41.3597505757 112.191946141 76.0745768379
367 3 1 -1.0 72.6589877804 121.526371722 33.5721888652
368 3 1 -1.0 43.254721172 100.139936824 32.681367771
369 3 1 -1.0 98.7110214183 89.0076832471 53.3619287023
370 3 1 -1.0 48.4802826919 67.9270085879 34.3001975233
371 3 1 -1.0 47.5062543008 78.8612867734 25.0813287171
372 3 1 -1.0 13.474525983 92.9410353979 94.8770402644
373 3 1 -1.0 14.0199361122 63.4348484306 61.1835904419
374 3 1 -1.0 64.7439169724 49.0594510328 70.0267030664
375 3 1 -1.0 28.3857954972 57.2918331697 61.3240205825
376 3 1 -1.0 88.9580528126 123.685852318 30.5674005297
377 3 1 -1.0 35.7682011023 112.578924696 90.4090765349
378 3 1 -1.0 81.7973763994 27.9032732916 88.1261611473
379 3 1 -1.0 44.6496221721 88.7150974967 48.4936672774
380 3 1 -1.0 59.6760791877 36.1595049996 99.0559376177
381 3 1 -1.0 0.914343582252 78.6008593799 83.8537229171
382 3 1 -1.0 9.2683368319 54.1967633555 19.2127534775
383 3 1 -1.0 3.97088708586 123.647611803 12.7513400392
384 3 1 -1.0 48.3343086039 95.136300762 36.3478889915
385 3 1 -1.0 35.1376205655 89.7223289908 68.9486100461
386 3 1 -1.0 76.9618382034 111.723066969 65.8858868428
387 3 1 -1.0 31.9045021763 79.4766672704 81.1616898674
388 3 1 -1.0 22.4188972785 89.6716654114 64.6991716586
389 3 1 -1.0 77.4245379405 59.2069804643 23.4149187079
390 3 1 -1.0 1.04069584599 100.460789566 88.411554133
391 3 1 -1.0 98.0377756517 124.018591029 14.5127208421
392 3 1 -1.0 83.2985292383 88.9440881109 38.748457351
393 3 1 -1.0 73.9150743846 60.1303572364 74.610409897
394 3 1 -1.0 22.7188295522 117.905100381 61.1334680918
395 3 1 -1.0 43.8160944939 123.300987995 82.698058857
396 3 1 -1.0 64.0300062701 34.5798809576 14.9289227669
397 3 1 -1.0 61.3646410078 77.9695246801 15.2032645848
398 3 1 -1.0 68.3149019922 121.190571035 98.0867715421
399 3 1 -1.0 79.4204945588 40.8680485605 55.5296893065
400 3 1 -1.0 93.6776246086 75.773221754 7.83588040248
401 3 1 -1.0 79.3559238741 120.261909959 42.3160939639
402 3 1 -1.0 95.9764385428 111.50611158 85.7229326597
403 3 1 -1.0 12.3767800277 53.2120275535 50.8986095447
404 3 1 -1.0 81.3372163018 123.50194438 93.226773884
405 3 1 -1.0 66.9274542245 87.993104233 9.60021492163
406 3 1 -1.0 62.0967628585 49.439523693 16.9478257849
407 3 1 -1.0 50.606082749 121.96210519 65.100017967
408 3 1 -1.0 71.0720708752 100.469418707 45.9180664904
409 3 1 -1.0 72.9945534709 84.6344821561 33.1290009847
410 3 1 -1.0 35.5455925359 38.2683458254 15.3198920758
411 3 1 -1.0 96.1205802864 93.3237112677 83.5253730015
412 3 1 -1.0 98.231016311 61.0186659032 38.0503790863
413 3 1 -1.0 24.2513787208 119.437822815 2.87904124892
414 3 1 -1.0 52.2691272624 44.913093099 30.8798936058
415 3 1 -1.0 88.0042221342 36.5542281163 65.2835445383
416 3 1 -1.0 4.1329978855 27.7695276698 92.0561393382
417 3 1 -1.0 71.7377977851 32.2387399678 53.0033034959
418 3 1 -1.0 13.4473870423 63.282572318 42.3643349977
419 3 1 -1.0 26.7234567653 89.0265418102 84.4513560303
420 3 1 -1.0 24.291182495 75.265417853 91.8014006933
421 3 1 -1.0 94.6988110118 41.7730536049 43.2981631493
422 3 1 -1.0 56.8338217083 116.2778129 4.28699729108
423 3 1 -1.0 53.2320663348 49.5583216777 34.4599482423
424 3 1 -1.0 79.55723136 96.4172381942 30.1150270027
425 3 1 -1.0 16.4028743984 86.8515518766 85.6744353189
426 3 1 -1.0 7.63410746822 96.5911891246 39.5735216646
427 3 1 -1.0 83.8746539104 83.3039550405 73.150869733
428 3 1 -1.0 16.4792360346 120.061760321 76.4859227429
429 3 1 -1.0 13.2982837466 80.1164672684 95.1073800904
430 3 1 -1.0 9.35258552405 90.6724491339 6.36856531221
431 3 1 -1.0 84.2906259884 78.3593563376 96.1488166153
432 3 1 -1.0 38.0166283464 104.524954539 52.9195938941
433 3 1 -1.0 59.8648671826 74.4065297822 20.4044033749
434 3 1 -1.0 55.228804968 91.3720783617 62.6790871687
435 3 1 -1.0 89.2514778555 57.7000026691 62.8588096263
436 3 1 -1.0 85.9469564778 50.0886598302 66.6577919321
437 3 1 -1.0 78.2482849329 110.437163626 82.7861273371
438 3 1 -1.0 18.3905165665 28.1170810565 51.1693446295
439 3 1 -1.0 10.6019920107 76.7415283834 93.543483921
440 3 1 -1.0 33.5607927122 55.8216402543 9.85560289577
441 3 1 -1.0 40.8186077717 56.6480546247 79.1999587422
442 3 1 -1.0 29.6318208309 66.6271533107 82.2118893142
443 3 1 -1.0 2.23351629138 112.259145198 21.5104654128
444 3 1 -1.0 85.1971174625 107.856378055 24.9060604964
445 3 1 -1.0 77.6296600447 51.0805416735 32.1989327952
446 3 1 -1.0 41.4393824632 93.5980834466 28.1204279094
447 3 1 -1.0 33.5006589451 104.829744322 39.2197875216
448 3 1 -1.0 39.004773495 41.2304544174 83.9170202669
449 3 1 -1.0 88.0303662872 28.5084857681 62.3266423834
450 3 1 -1.0 48.6193357302 84.8629741916 99.6184416691
451 3 1 -1.0 20.9890148406 122.045469343 65.0961992995
452 3 1 -1.0 25.8434839181 115.828579534 96.9390368028
453 3 1 -1.0 2.74296568684 56.1104903655 39.440419095
454 3 1 -1.0 96.4576168044 105.745050991 31.78683663
455 3 1 -1.0 82.3392838095 91.1692610482 2.68549052074
